filename,time,duration,content,stdout,stderr
20220525124159162933_st1.seed,2022-05-25_09:31:08,0:3:10:50,b"'ualb\x0b1\x0314ef2f7fbcfa95802afc4\xc4\x00\x00\x00 /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n6045834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n",b'Successfully triggered bug 314comma crashing now!\nSuccessfully triggered bug 314comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==5605==ERROR: AddressSanitizer: SEGV on unknown address 0x60c06c617589 (pc 0x7f6c0c39b461 bp 0x7ffc3712f1b0 sp 0x7ffc3712e948 T0)\n==5605==The signal is caused by a READ memory access.\n    #0 0x7f6c0c39b461  (/lib/x86_64-linux-gnu/libc.so.6+0x18e461)\n    #1 0x486b8b in __interceptor_fopen.part.309 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:6048\n    #2 0x4fe841 in fopen_safer /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/fopen-safer.c:43:37\n    #3 0x4fa06e in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:469:12\n    #4 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #5 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #6 0x7f6c0c22ec86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #7 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x18e461) \n==5605==ABORTING\n',,,
20220525124159757207_st1.seed,2022-05-25_09:31:08,0:3:10:51,b"'ualb\x0b1\x0314ef2f7fbcfa95802afc4\xbc\x00\x00\x00 /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n6045834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n",b'Successfully triggered bug 314comma crashing now!\nSuccessfully triggered bug 314comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==5608==ERROR: AddressSanitizer: SEGV on unknown address 0x60c06c617589 (pc 0x7f3519467461 bp 0x7fffdd7c35d0 sp 0x7fffdd7c2d68 T0)\n==5608==The signal is caused by a READ memory access.\n    #0 0x7f3519467461  (/lib/x86_64-linux-gnu/libc.so.6+0x18e461)\n    #1 0x486b8b in __interceptor_fopen.part.309 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:6048\n    #2 0x4fe841 in fopen_safer /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/fopen-safer.c:43:37\n    #3 0x4fa06e in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:469:12\n    #4 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #5 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #6 0x7f35192fac86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #7 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x18e461) \n==5608==ABORTING\n',,,
20220525124200316781_st1.seed,2022-05-25_09:31:08,0:3:10:51,b"'ualb\x0b1\x0314ef2f7fbcfa95802afc4\xc2\x00\x00\x00 /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n6045834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n",b'Successfully triggered bug 314comma crashing now!\nSuccessfully triggered bug 314comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==5611==ERROR: AddressSanitizer: SEGV on unknown address 0x60c06c617589 (pc 0x7f1daf232461 bp 0x7ffc89ccd390 sp 0x7ffc89cccb28 T0)\n==5611==The signal is caused by a READ memory access.\n    #0 0x7f1daf232461  (/lib/x86_64-linux-gnu/libc.so.6+0x18e461)\n    #1 0x486b8b in __interceptor_fopen.part.309 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:6048\n    #2 0x4fe841 in fopen_safer /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/fopen-safer.c:43:37\n    #3 0x4fa06e in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:469:12\n    #4 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #5 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #6 0x7f1daf0c5c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #7 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x18e461) \n==5611==ABORTING\n',,,
20220525124200885068_st1.seed,2022-05-25_09:31:08,0:3:10:52,b"'ualb\x0b1\x0314ef2f7fbcfa95802afc4\xc0\x00\x00\x00 /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n6045834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n",b'Successfully triggered bug 314comma crashing now!\nSuccessfully triggered bug 314comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==5614==ERROR: AddressSanitizer: SEGV on unknown address 0x60c06c617589 (pc 0x7fc793161461 bp 0x7ffdb44f5b90 sp 0x7ffdb44f5328 T0)\n==5614==The signal is caused by a READ memory access.\n    #0 0x7fc793161461  (/lib/x86_64-linux-gnu/libc.so.6+0x18e461)\n    #1 0x486b8b in __interceptor_fopen.part.309 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:6048\n    #2 0x4fe841 in fopen_safer /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/fopen-safer.c:43:37\n    #3 0x4fa06e in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:469:12\n    #4 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #5 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #6 0x7fc792ff4c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #7 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x18e461) \n==5614==ABORTING\n',,,
20220525124201458633_st1.seed,2022-05-25_09:31:08,0:3:10:52,b"'ualb\x0b1\x0314ef2f7fbcfa95802afc4\xc3\x00\x00\x00 /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n6045834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n",b'Successfully triggered bug 314comma crashing now!\nSuccessfully triggered bug 314comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==5617==ERROR: AddressSanitizer: SEGV on unknown address 0x60c06c617589 (pc 0x7f02a85fa461 bp 0x7ffdd663da20 sp 0x7ffdd663d1b8 T0)\n==5617==The signal is caused by a READ memory access.\n    #0 0x7f02a85fa461  (/lib/x86_64-linux-gnu/libc.so.6+0x18e461)\n    #1 0x486b8b in __interceptor_fopen.part.309 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:6048\n    #2 0x4fe841 in fopen_safer /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/fopen-safer.c:43:37\n    #3 0x4fa06e in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:469:12\n    #4 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #5 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #6 0x7f02a848dc86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #7 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x18e461) \n==5617==ABORTING\n',,,
20220525124202016218_st1.seed,2022-05-25_09:31:08,0:3:10:53,b"'ualb\x0b1\x0314ef2f7fbcfa95802afc4\xc1\x00\x00\x00 /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n6045834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n",b'Successfully triggered bug 314comma crashing now!\nSuccessfully triggered bug 314comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==5620==ERROR: AddressSanitizer: SEGV on unknown address 0x60c06c617589 (pc 0x7f3fbae62461 bp 0x7ffd1f4cbad0 sp 0x7ffd1f4cb268 T0)\n==5620==The signal is caused by a READ memory access.\n    #0 0x7f3fbae62461  (/lib/x86_64-linux-gnu/libc.so.6+0x18e461)\n    #1 0x486b8b in __interceptor_fopen.part.309 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:6048\n    #2 0x4fe841 in fopen_safer /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/fopen-safer.c:43:37\n    #3 0x4fa06e in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:469:12\n    #4 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #5 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #6 0x7f3fbacf5c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #7 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x18e461) \n==5620==ABORTING\n',,,
20220525124202576129_st1.seed,2022-05-25_09:31:08,0:3:10:53,b"'ualb\x0b1\x0314ef2f7fbcfa95802afc4\xc2\x80\x00\x00 /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n6045834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n",b'Successfully triggered bug 314comma crashing now!\nSuccessfully triggered bug 314comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==5623==ERROR: AddressSanitizer: SEGV on unknown address 0x60c06c617589 (pc 0x7f51c6a8a461 bp 0x7ffcf4768bf0 sp 0x7ffcf4768388 T0)\n==5623==The signal is caused by a READ memory access.\n    #0 0x7f51c6a8a461  (/lib/x86_64-linux-gnu/libc.so.6+0x18e461)\n    #1 0x486b8b in __interceptor_fopen.part.309 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:6048\n    #2 0x4fe841 in fopen_safer /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/fopen-safer.c:43:37\n    #3 0x4fa06e in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:469:12\n    #4 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #5 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #6 0x7f51c691dc86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #7 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x18e461) \n==5623==ABORTING\n',,,
20220525124203132604_st1.seed,2022-05-25_09:31:08,0:3:10:54,b"'ualb\x0b1\x0314ef2f7fbcfa95802afc4\xc2\x00\x00\x00 /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n6045834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n",b'Successfully triggered bug 314comma crashing now!\nSuccessfully triggered bug 314comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==5626==ERROR: AddressSanitizer: SEGV on unknown address 0x60c06c617589 (pc 0x7f2800563461 bp 0x7ffef04a9ea0 sp 0x7ffef04a9638 T0)\n==5626==The signal is caused by a READ memory access.\n    #0 0x7f2800563461  (/lib/x86_64-linux-gnu/libc.so.6+0x18e461)\n    #1 0x486b8b in __interceptor_fopen.part.309 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:6048\n    #2 0x4fe841 in fopen_safer /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/fopen-safer.c:43:37\n    #3 0x4fa06e in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:469:12\n    #4 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #5 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #6 0x7f28003f6c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #7 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x18e461) \n==5626==ABORTING\n',,,
20220525124203689994_st1.seed,2022-05-25_09:31:08,0:3:10:55,b"'ualb\x0b1\x0314ef2f7fbcfa95802afc4\xc2\xc0\x00\x00 /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n6045834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n",b'Successfully triggered bug 314comma crashing now!\nSuccessfully triggered bug 314comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==5629==ERROR: AddressSanitizer: SEGV on unknown address 0x60c06c617589 (pc 0x7fbd1c1bc461 bp 0x7fff523a5900 sp 0x7fff523a5098 T0)\n==5629==The signal is caused by a READ memory access.\n    #0 0x7fbd1c1bc461  (/lib/x86_64-linux-gnu/libc.so.6+0x18e461)\n    #1 0x486b8b in __interceptor_fopen.part.309 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:6048\n    #2 0x4fe841 in fopen_safer /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/fopen-safer.c:43:37\n    #3 0x4fa06e in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:469:12\n    #4 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #5 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #6 0x7fbd1c04fc86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #7 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x18e461) \n==5629==ABORTING\n',,,
20220525124204268069_st1.seed,2022-05-25_09:31:08,0:3:10:55,b"'ualb\x0b1\x0314ef2f7fbcfa95802afc4\xc2\x80\x00\x00 /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n6045834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n",b'Successfully triggered bug 314comma crashing now!\nSuccessfully triggered bug 314comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==5632==ERROR: AddressSanitizer: SEGV on unknown address 0x60c06c617589 (pc 0x7f150e96d461 bp 0x7fff33c6e1d0 sp 0x7fff33c6d968 T0)\n==5632==The signal is caused by a READ memory access.\n    #0 0x7f150e96d461  (/lib/x86_64-linux-gnu/libc.so.6+0x18e461)\n    #1 0x486b8b in __interceptor_fopen.part.309 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:6048\n    #2 0x4fe841 in fopen_safer /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/fopen-safer.c:43:37\n    #3 0x4fa06e in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:469:12\n    #4 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #5 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #6 0x7f150e800c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #7 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x18e461) \n==5632==ABORTING\n',,,
20220525124204828133_st1.seed,2022-05-25_09:31:08,0:3:10:56,b"'ualb\x0b1\x0314ef2f7fbcfa95802afc4\xc2\xa0\x00\x00 /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n6045834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n",b'Successfully triggered bug 314comma crashing now!\nSuccessfully triggered bug 314comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==5635==ERROR: AddressSanitizer: SEGV on unknown address 0x60c06c617589 (pc 0x7f9c8dd78461 bp 0x7ffca4d19f60 sp 0x7ffca4d196f8 T0)\n==5635==The signal is caused by a READ memory access.\n    #0 0x7f9c8dd78461  (/lib/x86_64-linux-gnu/libc.so.6+0x18e461)\n    #1 0x486b8b in __interceptor_fopen.part.309 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:6048\n    #2 0x4fe841 in fopen_safer /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/fopen-safer.c:43:37\n    #3 0x4fa06e in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:469:12\n    #4 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #5 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #6 0x7f9c8dc0bc86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #7 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x18e461) \n==5635==ABORTING\n',,,
20220525124205389986_st1.seed,2022-05-25_09:31:08,0:3:10:56,b"'ualb\x0b1\x0314ef2f7fbcfa95802afc4\xc2`\x00\x00 /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n6045834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n",b'Successfully triggered bug 314comma crashing now!\nSuccessfully triggered bug 314comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==5638==ERROR: AddressSanitizer: SEGV on unknown address 0x60c06c617589 (pc 0x7fda76681461 bp 0x7ffc56ca5de0 sp 0x7ffc56ca5578 T0)\n==5638==The signal is caused by a READ memory access.\n    #0 0x7fda76681461  (/lib/x86_64-linux-gnu/libc.so.6+0x18e461)\n    #1 0x486b8b in __interceptor_fopen.part.309 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:6048\n    #2 0x4fe841 in fopen_safer /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/fopen-safer.c:43:37\n    #3 0x4fa06e in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:469:12\n    #4 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #5 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #6 0x7fda76514c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #7 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x18e461) \n==5638==ABORTING\n',,,
20220525124205975421_st1.seed,2022-05-25_09:31:08,0:3:10:57,b"'ualb\x0b1\x0314ef2f7fbcfa95802afc4\xc2p\x00\x00 /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n6045834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n",b'Successfully triggered bug 314comma crashing now!\nSuccessfully triggered bug 314comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==5641==ERROR: AddressSanitizer: SEGV on unknown address 0x60c06c617589 (pc 0x7f47356d7461 bp 0x7ffedd4fe4a0 sp 0x7ffedd4fdc38 T0)\n==5641==The signal is caused by a READ memory access.\n    #0 0x7f47356d7461  (/lib/x86_64-linux-gnu/libc.so.6+0x18e461)\n    #1 0x486b8b in __interceptor_fopen.part.309 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:6048\n    #2 0x4fe841 in fopen_safer /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/fopen-safer.c:43:37\n    #3 0x4fa06e in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:469:12\n    #4 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #5 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #6 0x7f473556ac86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #7 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x18e461) \n==5641==ABORTING\n',,,
